GPU ID:  0
Load model: data/trained_model/manhattan_sdf_renew/scannet_0050/latest.pth
[34m[1mwandb[39m[22m: [33mWARNING[39m Calling wandb.run.save without any arguments is deprecated.Changes to attributes are automatically persisted.

Loading dataset: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 465/465 [00:03<00:00, 122.48it/s]

Loading dataset:  85%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▎                      | 396/465 [00:02<00:00, 161.81it/s]
eta: 0:06:22  epoch: 2  step: 2042  rgb_loss: 0.1626  depth_loss: 0.0821  joint_loss: 0.2125  cross_entropy_loss: 0.8326  eikonal_loss: 0.0956  loss: 0.6808  beta: 0.0203  theta: -0.1042  data: 0.0155  batch: 0.3770  lr: 0.000456  max_mem: 4611
eta: 0:06:21  epoch: 2  step: 2043  rgb_loss: 0.1614  depth_loss: 0.0822  joint_loss: 0.2176  cross_entropy_loss: 0.8308  eikonal_loss: 0.1009  loss: 0.6798  beta: 0.0203  theta: -0.1042  data: 0.0155  batch: 0.3768  lr: 0.000456  max_mem: 4611
eta: 0:06:20  epoch: 2  step: 2044  rgb_loss: 0.1624  depth_loss: 0.0824  joint_loss: 0.2326  cross_entropy_loss: 0.8195  eikonal_loss: 0.1020  loss: 0.6764  beta: 0.0203  theta: -0.1043  data: 0.0155  batch: 0.3770  lr: 0.000456  max_mem: 4611
eta: 0:06:20  epoch: 2  step: 2045  rgb_loss: 0.1595  depth_loss: 0.0825  joint_loss: 0.2490  cross_entropy_loss: 0.8296  eikonal_loss: 0.1022  loss: 0.6792  beta: 0.0203  theta: -0.1043  data: 0.0155  batch: 0.3771  lr: 0.000456  max_mem: 4611
eta: 0:06:19  epoch: 2  step: 2046  rgb_loss: 0.1596  depth_loss: 0.0835  joint_loss: 0.2554  cross_entropy_loss: 0.8407  eikonal_loss: 0.1020  loss: 0.6861  beta: 0.0202  theta: -0.1043  data: 0.0155  batch: 0.3772  lr: 0.000456  max_mem: 4611
eta: 0:06:18  epoch: 2  step: 2047  rgb_loss: 0.1585  depth_loss: 0.0838  joint_loss: 0.2681  cross_entropy_loss: 0.8302  eikonal_loss: 0.1015  loss: 0.6806  beta: 0.0202  theta: -0.1044  data: 0.0155  batch: 0.3772  lr: 0.000456  max_mem: 4611
eta: 0:06:17  epoch: 2  step: 2048  rgb_loss: 0.1609  depth_loss: 0.0835  joint_loss: 0.2676  cross_entropy_loss: 0.8279  eikonal_loss: 0.1079  loss: 0.6817  beta: 0.0202  theta: -0.1044  data: 0.0155  batch: 0.3773  lr: 0.000456  max_mem: 4611
eta: 0:06:16  epoch: 2  step: 2049  rgb_loss: 0.1593  depth_loss: 0.0839  joint_loss: 0.2570  cross_entropy_loss: 0.8376  eikonal_loss: 0.1103  loss: 0.6858  beta: 0.0202  theta: -0.1044  data: 0.0155  batch: 0.3779  lr: 0.000456  max_mem: 4611
eta: 0:06:16  epoch: 2  step: 2050  rgb_loss: 0.1567  depth_loss: 0.0849  joint_loss: 0.2555  cross_entropy_loss: 0.8413  eikonal_loss: 0.1101  loss: 0.6860  beta: 0.0202  theta: -0.1044  data: 0.0155  batch: 0.3778  lr: 0.000456  max_mem: 4611
eta: 0:06:15  epoch: 2  step: 2051  rgb_loss: 0.1590  depth_loss: 0.0858  joint_loss: 0.2606  cross_entropy_loss: 0.8516  eikonal_loss: 0.1188  loss: 0.6955  beta: 0.0202  theta: -0.1044  data: 0.0155  batch: 0.3779  lr: 0.000456  max_mem: 4611
eta: 0:06:14  epoch: 2  step: 2052  rgb_loss: 0.1598  depth_loss: 0.0859  joint_loss: 0.2538  cross_entropy_loss: 0.8508  eikonal_loss: 0.1226  loss: 0.6960  beta: 0.0202  theta: -0.1044  data: 0.0152  batch: 0.3776  lr: 0.000456  max_mem: 4611
eta: 0:06:14  epoch: 2  step: 2053  rgb_loss: 0.1546  depth_loss: 0.0818  joint_loss: 0.2508  cross_entropy_loss: 0.8295  eikonal_loss: 0.1200  loss: 0.6757  beta: 0.0202  theta: -0.1045  data: 0.0153  batch: 0.3781  lr: 0.000456  max_mem: 4611
eta: 0:06:13  epoch: 2  step: 2054  rgb_loss: 0.1519  depth_loss: 0.0838  joint_loss: 0.2520  cross_entropy_loss: 0.8263  eikonal_loss: 0.1200  loss: 0.6734  beta: 0.0202  theta: -0.1045  data: 0.0153  batch: 0.3778  lr: 0.000456  max_mem: 4611
eta: 0:06:12  epoch: 2  step: 2055  rgb_loss: 0.1476  depth_loss: 0.0720  joint_loss: 0.2553  cross_entropy_loss: 0.8331  eikonal_loss: 0.1160  loss: 0.6606  beta: 0.0202  theta: -0.1045  data: 0.0153  batch: 0.3778  lr: 0.000456  max_mem: 4611
eta: 0:06:11  epoch: 2  step: 2056  rgb_loss: 0.1469  depth_loss: 0.0675  joint_loss: 0.2428  cross_entropy_loss: 0.8250  eikonal_loss: 0.1096  loss: 0.6500  beta: 0.0202  theta: -0.1045  data: 0.0153  batch: 0.3776  lr: 0.000456  max_mem: 4611
eta: 0:06:11  epoch: 2  step: 2057  rgb_loss: 0.1417  depth_loss: 0.0680  joint_loss: 0.2437  cross_entropy_loss: 0.8315  eikonal_loss: 0.1102  loss: 0.6487  beta: 0.0202  theta: -0.1045  data: 0.0153  batch: 0.3771  lr: 0.000456  max_mem: 4611
